<Amadeo>21:12:40,96	-0,250	-0,602	-0,561	-0,639	-0,751	0,378	0,033	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,97	-0,250	-0,602	-0,561	-0,639	-0,751	0,371	0,032	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,98	-0,250	-0,602	-0,561	-0,639	-0,751	0,363	0,031	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,99	-0,250	-0,602	-0,561	-0,639	-0,751	0,356	0,031	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,00	-0,250	-0,602	-0,561	-0,639	-0,751	0,349	0,030	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,01	-0,250	-0,602	-0,561	-0,639	-0,751	0,342	0,029	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,03	-0,250	-0,602	-0,561	-0,639	-0,751	0,335	0,029	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,04	-0,250	-0,602	-0,561	-0,639	-0,751	0,328	0,028	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,05	-0,250	-0,602	-0,561	-0,639	-0,751	0,322	0,028	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,06	-0,250	-0,602	-0,561	-0,639	-0,751	0,315	0,027	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,07	-0,250	-0,602	-0,561	-0,639	-0,751	0,309	0,027	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,08	-0,250	-0,602	-0,561	-0,639	-0,751	0,303	0,026	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,09	-0,250	-0,602	-0,561	-0,639	-0,751	0,297	0,026	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,10	-0,250	-0,602	-0,561	-0,639	-0,751	0,291	0,025	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,11	-0,250	-0,602	-0,561	-0,639	-0,751	0,285	0,024	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,12	-0,250	-0,602	-0,561	-0,639	-0,751	0,279	0,024	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,13	-0,250	-0,602	-0,561	-0,639	-0,751	0,274	0,024	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,14	-0,250	-0,602	-0,561	-0,639	-0,751	0,268	0,023	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,15	-0,250	-0,602	-0,561	-0,639	-0,751	0,263	0,023	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,16	-0,250	-0,602	-0,561	-0,639	-0,751	0,258	0,022	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,17	-0,250	-0,602	-0,561	-0,639	-0,751	0,253	0,022	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,18	-0,250	-0,602	-0,561	-0,639	-0,751	0,247	0,021	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,19	-0,250	-0,602	-0,561	-0,639	-0,751	0,243	0,021	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,20	-0,250	-0,602	-0,561	-0,639	-0,751	0,238	0,020	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,22	-0,250	-0,602	-0,561	-0,639	-0,751	0,233	0,020	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,23	-0,250	-0,602	-0,561	-0,639	-0,751	0,228	0,020	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,24	-0,250	-0,602	-0,561	-0,639	-0,751	0,224	0,019	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,25	-0,250	-0,602	-0,561	-0,639	-0,751	0,219	0,019	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,26	-0,250	-0,602	-0,561	-0,639	-0,751	0,215	0,018	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,27	-0,250	-0,602	-0,561	-0,639	-0,751	0,211	0,018	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,28	-0,250	-0,602	-0,561	-0,639	-0,751	0,206	0,018	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,29	-0,250	-0,602	-0,561	-0,639	-0,751	0,202	0,017	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,30	-0,250	-0,602	-0,561	-0,639	-0,751	0,198	0,017	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,31	-0,250	-0,602	-0,561	-0,639	-0,751	0,194	0,017	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,33	-0,250	-0,602	-0,561	-0,639	-0,751	0,190	0,016	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,34	-0,250	-0,602	-0,561	-0,639	-0,751	0,186	0,016	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,35	-0,250	-0,602	-0,561	-0,639	-0,751	0,183	0,016	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,36	-0,250	-0,602	-0,561	-0,639	-0,751	0,179	0,015	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,37	-0,250	-0,602	-0,561	-0,639	-0,751	0,176	0,015	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,38	-0,250	-0,602	-0,561	-0,639	-0,751	0,172	0,015	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,39	-0,250	-0,602	-0,561	-0,639	-0,751	0,169	0,014	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,40	-0,250	-0,602	-0,561	-0,639	-0,751	0,165	0,014	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:41,41	-0,250	-0,602	-0,561	-0,639	-0,751	0,162	0,014	0,000	0,000	0,000</Amadeo>

